Date,Temp
2014-05-22,12.8
2014-05-23,12.7
2014-05-24,11.2
2014-05-25,11.4
2014-05-26,11.2
2014-05-27,12.1
2014-05-28,12.7
2014-05-29,16.2
2014-05-30,14.2
2014-05-31,14.3
2014-06-01,13.3
2014-06-02,16.7
2014-06-03,15.3
2014-06-04,14.3
2014-06-05,13.5
2014-06-06,15.0
2014-06-07,13.6
2014-06-08,15.2
2014-06-09,17.0
2014-06-10,18.7
2014-06-11,16.5
2014-06-12,17.4
2014-06-13,18.3
2014-06-14,18.3
2014-06-15,22.4
2014-06-16,21.4
2014-06-17,20.9
2014-06-18,17.6
2014-06-19,15.5
2014-06-20,16.6
2014-06-21,16.2
2014-06-22,15.6
2014-06-23,14.5
2014-06-24,14.0
2014-06-25,15.6
2014-06-26,12.3
2014-06-27,11.6
2014-06-28,12.6
2014-06-29,14.9
2014-06-30,17.3
2014-07-01,21.4
2014-07-02,23.4
2014-07-03,14.4
2014-07-04,14.1
2014-07-05,15.0
2014-07-06,14.5
2014-07-07,15.1
2014-07-08,13.9
2014-07-09,13.4
2014-07-10,9.2
2014-07-11,12.5
2014-07-12,15.1
2014-07-13,12.1
2014-07-14,14.5
2014-07-15,16.3
2014-07-16,16.5
2014-07-17,14.9
2014-07-18,13.2
2014-07-19,11.8
2014-07-20,13.6
2014-07-21,16.2
2014-07-22,14.1
2014-07-23,13.5
2014-07-24,15.0
2014-07-25,14.8
2014-07-26,16.2
2014-07-27,16.2
2014-07-28,13.3
2014-07-29,15.3
2014-07-30,18.4
2014-07-31,16.2
2014-08-01,16.3
2014-08-02,12.4
2014-08-03,15.6
2014-08-04,14.9
2014-08-05,14.8
2014-08-06,12.7
2014-08-07,14.2
2014-08-08,16.8
2014-08-09,16.7
2014-08-10,16.2
2014-08-11,14.5
2014-08-12,10.0
2014-08-13,12.6
2014-08-14,11.9
2014-08-15,11.8
2014-08-16,13.4
2014-08-17,14.5
2014-08-18,15.7
2014-08-19,15.3
2014-08-20,13.9
2014-08-21,13.7
2014-08-22,15.1
2014-08-23,15.6
2014-08-24,14.4
2014-08-25,13.9
2014-08-26,16.2
2014-08-27,16.7
2014-08-28,15.5
2014-08-29,16.4
2014-08-30,17.5
2014-08-31,18.2
2014-09-01,16.1
2014-09-02,16.5
2014-09-03,14.6
2014-09-04,16.4
2014-09-05,13.6
2014-09-06,15.9
2014-09-07,11.9
2014-09-08,14.7
2014-09-09,9.4
2014-09-10,6.6
2014-09-11,7.9
2014-09-12,11.0
2014-09-13,15.7
2014-09-14,15.2
2014-09-15,15.9
2014-09-16,10.6
2014-09-17,8.3
2014-09-18,8.6
2014-09-19,12.7
2014-09-20,10.5
2014-09-21,12.0
2014-09-22,11.1
2014-09-23,13.0
2014-09-24,12.4
2014-09-25,13.3
2014-09-26,15.9
2014-09-27,12.0
2014-09-28,13.7
2014-09-29,17.6
2014-09-30,14.3
2014-10-01,13.7
2014-10-02,15.2
2014-10-03,14.5
2014-10-04,14.9
2014-10-05,15.5
2014-10-06,16.4
2014-10-07,14.5
2014-10-08,12.6
2014-10-09,13.6
2014-10-10,11.2
2014-10-11,11.0
2014-10-12,12.0
2014-10-13,6.8
2014-10-14,10.6
2014-10-15,13.1
2014-10-16,13.5
2014-10-17,11.7
2014-10-18,13.2
2014-10-19,12.0
2014-10-20,10.4
2014-10-21,10.0
2014-10-22,8.2
2014-10-23,9.4
2014-10-24,10.3
2014-10-25,8.1
2014-10-26,8.7
2014-10-27,12.6
2014-10-28,10.9
2014-10-29,8.7
2014-10-30,9.3
2014-10-31,6.3
2014-11-01,7.8
2014-11-02,10.0
2014-11-03,11.0
2014-11-04,11.1
2014-11-05,12.6
2014-11-06,10.2
2014-11-07,11.1
2014-11-08,8.7
2014-11-09,9.5
2014-11-10,9.7
2014-11-11,8.2
2014-11-12,5.0
2014-11-13,6.5
2014-11-14,12.1
2014-11-15,8.9
2014-11-16,6.1
2014-11-17,2.8
2014-11-18,3.7
2014-11-19,6.8
2014-11-20,6.6
2014-11-21,7.0
2014-11-22,7.3
2014-11-23,7.9
2014-11-24,10.6
2014-11-25,8.1
2014-11-26,6.7
2014-11-27,8.0
2014-11-28,10.0
2014-11-29,6.7
2014-11-30,9.4
2014-12-01,9.3
2014-12-02,6.0
2014-12-03,5.8
2014-12-04,4.9
2014-12-05,5.0
2014-12-06,8.4
2014-12-07,12.3
2014-12-08,13.0
2014-12-09,11.4
2014-12-10,6.8
2014-12-11,7.6
2014-12-12,12.4
2014-12-13,7.1
2014-12-14,7.5
2014-12-15,10.0
2014-12-16,5.3
2014-12-17,6.3
2014-12-18,8.0
2014-12-19,8.3
2014-12-20,9.3
2014-12-21,9.5
2014-12-22,5.6
2014-12-23,7.0
2014-12-24,8.5
2014-12-25,8.5
2014-12-26,8.2
2014-12-27,8.5
2014-12-28,9.6
2014-12-29,9.7
2014-12-30,7.1
2014-12-31,8.4
2015-01-01,9.2
2015-01-02,9.8
2015-01-03,8.1
2015-01-04,9.4
2015-01-05,10.0
2015-01-06,5.1
2015-01-07,6.7
2015-01-08,6.9
2015-01-09,6.8
2015-01-10,8.6
2015-01-11,9.1
2015-01-12,3.9
2015-01-13,4.8
2015-01-14,8.4
2015-01-15,11.6
2015-01-16,12.1
2015-01-17,12.4
2015-01-18,10.0
2015-01-19,10.1
2015-01-20,9.7
2015-01-21,11.7
2015-01-22,7.9
2015-01-23,8.6
2015-01-24,7.7
2015-01-25,5.8
2015-01-26,8.7
2015-01-27,10.6
2015-01-28,6.7
2015-01-29,8.8
2015-01-30,9.7
2015-01-31,9.0
2015-02-01,11.8
2015-02-02,15.2
2015-02-03,10.0
2015-02-04,10.5
2015-02-05,5.5
2015-02-06,9.4
2015-02-07,8.8
2015-02-08,5.3
2015-02-09,13.0
2015-02-10,15.2
2015-02-11,13.2
2015-02-12,11.5
2015-02-13,6.8
2015-02-14,4.7
2015-02-15,5.2
2015-02-16,6.8
2015-02-17,10.7
2015-02-18,10.1
2015-02-19,10.0
2015-02-20,9.8
2015-02-21,5.5
2015-02-22,13.5
2015-02-23,16.6
2015-02-24,8.4
2015-02-25,8.2
2015-02-26,11.1
2015-02-27,10.8
2015-02-28,8.8
2015-03-01,10.8
2015-03-02,8.7
2015-03-03,12.4
2015-03-04,9.0
2015-03-05,13.5
2015-03-06,14.7
2015-03-07,10.9
2015-03-08,8.5
2015-03-09,6.0
2015-03-10,12.7
2015-03-11,11.1
2015-03-12,8.7
2015-03-13,12.3
2015-03-14,13.3
2015-03-15,5.6
2015-03-16,13.7
2015-03-17,8.5
2015-03-18,11.2
2015-03-19,8.7
2015-03-20,11.7
2015-03-21,12.5
2015-03-22,8.2
2015-03-23,15.6
2015-03-24,10.3
2015-03-25,11.4
2015-03-26,9.7
2015-03-27,6.3
2015-03-28,14.3
2015-03-29,11.3
2015-03-30,7.3
2015-03-31,12.8
2015-04-01,11.9
2015-04-02,14.3
2015-04-03,11.6
2015-04-04,13.2
2015-04-05,15.5
2015-04-06,14.1
2015-04-07,9.5
2015-04-08,7.2
2015-04-09,11.8
2015-04-10,16.8
2015-04-11,12.5
2015-04-12,9.4
2015-04-13,11.9
2015-04-14,10.3
2015-04-15,16.9
2015-04-16,17.5
2015-04-17,7.5
2015-04-18,8.6
2015-04-19,11.1
2015-04-20,11.5
2015-04-21,10.7
2015-04-22,15.7
2015-04-23,12.8
2015-04-24,13.0
2015-04-25,12.9
2015-04-26,14.3
2015-04-27,13.7
2015-04-28,12.1
2015-04-29,11.9
2015-04-30,11.8
2015-05-01,11.4
2015-05-02,10.3
2015-05-03,11.7
2015-05-04,12.0
2015-05-05,17.4
2015-05-06,16.8
2015-05-07,16.2
2015-05-08,13.0
2015-05-09,12.5
2015-05-10,12.4
2015-05-11,16.1
2015-05-12,20.2
2015-05-13,14.3
2015-05-14,11.0
2015-05-15,14.4
2015-05-16,15.7
2015-05-17,19.7
2015-05-18,20.7
2015-05-19,23.9
2015-05-20,16.6
2015-05-21,17.5
2015-05-22,14.9
2015-05-23,13.6
2015-05-24,11.9
2015-05-25,15.2
2015-05-26,17.3
2015-05-27,19.8
2015-05-28,15.8
2015-05-29,9.5
2015-05-30,12.9
2015-05-31,12.9
2015-06-01,14.8
2015-06-02,14.1
2015-06-04,14.3
2015-06-05,17.4
2015-06-06,18.5
2015-06-07,16.8
2015-06-08,11.5
2015-06-09,9.5
2015-06-10,12.2
2015-06-11,15.7
2015-06-12,16.3
2015-06-13,13.6
2015-06-14,12.6
2015-06-15,13.8
2015-06-16,12.1
2015-06-17,13.4
2015-06-18,17.3
2015-06-19,19.4
2015-06-20,16.6
2015-06-21,13.9
2015-06-22,13.1
2015-06-23,16.0
2015-06-24,14.5
2015-06-25,15.0
2015-06-26,12.6
2015-06-27,12.5
2015-06-28,15.2
2015-06-29,16.2
2015-06-30,16.5
2015-07-01,20.1
2015-07-02,20.6
2015-07-03,16.9
2015-07-04,16.5
2015-07-05,16.1
2015-07-06,14.4
2015-07-07,16.3
2015-07-08,15.7
2015-07-09,14.2
2015-07-10,13.2
2015-07-11,16.8
2015-07-12,18.5
2015-07-13,16.7
2015-07-14,15.3
2015-07-15,15.9
2015-07-16,15.2
2015-07-17,17.5
2015-07-18,18.3
2015-07-19,19.4
2015-07-20,19.4
2015-07-21,19.5
2015-07-22,20.5
2015-07-23,15.7
2015-07-24,15.0
2015-07-25,16.1
2015-07-26,14.3
2015-07-27,13.0
2015-07-28,16.2
2015-07-29,17.7
2015-07-30,13.2
2015-07-31,15.8
2015-08-01,18.5
2015-08-02,20.4
2015-08-03,22.0
2015-08-04,19.7
2015-08-05,19.6
2015-08-06,20.3
2015-08-07,18.3
2015-08-08,18.9
2015-08-09,20.3
2015-08-10,21.4
2015-08-11,18.3
2015-08-12,17.8
2015-08-13,17.7
2015-08-14,12.8
2015-08-15,15.1
2015-08-16,15.0
2015-08-17,14.8
2015-08-18,12.0
2015-08-19,12.5
2015-08-20,15.0
2015-08-21,17.1
2015-08-22,17.3
2015-08-23,16.9
2015-08-24,16.5
2015-08-25,13.6
2015-08-26,13.2
2015-08-27,9.4
2015-08-28,9.5
2015-08-29,11.8
2015-08-30,10.4
2015-08-31,9.7
2015-09-01,12.6
2015-09-02,13.3
2015-09-03,15.1
2015-09-04,14.2
2015-09-05,14.2
2015-09-06,19.2
2015-09-07,12.6
2015-09-08,14.2
2015-09-09,11.9
2015-09-10,13.9
2015-09-11,13.5
2015-09-12,15.3
2015-09-13,13.9
2015-09-14,14.0
2015-09-15,12.9
2015-09-16,8.5
2015-09-17,11.4
2015-09-18,10.9
2015-09-19,12.0
2015-09-20,8.6
2015-09-21,9.0
2015-09-22,9.6
2015-09-23,10.2
2015-09-24,9.8
2015-09-25,8.3
2015-09-26,11.0
2015-09-27,11.9
2015-09-28,14.0
2015-09-29,15.8
2015-09-30,14.5
2015-10-01,13.2
2015-10-02,14.2
2015-10-03,14.6
2015-10-04,11.8
2015-10-05,14.4
2015-10-06,10.4
2015-10-07,10.3
2015-10-08,10.8
2015-10-09,10.5
2015-10-10,9.5
2015-10-11,12.5
2015-10-12,13.7
2015-10-13,12.7
2015-10-14,11.9
2015-10-15,11.4
2015-10-16,9.7
2015-10-17,8.3
2015-10-18,8.1
2015-10-19,11.7
2015-10-20,11.6
2015-10-21,7.4
2015-10-22,5.2
2015-10-23,11.0
2015-10-24,9.5
2015-10-25,9.2
2015-10-26,10.7
2015-10-27,9.0
2015-10-28,10.2
2015-10-29,10.3
2015-10-30,12.1
2015-10-31,13.2
2015-11-01,6.6
2015-11-02,2.3
2015-11-03,1.4
2015-11-04,2.1
2015-11-05,6.6
2015-11-06,8.9
2015-11-07,7.8
2015-11-08,9.0
2015-11-09,10.3
2015-11-10,7.9
2015-11-11,7.2
2015-11-12,8.6
2015-11-13,8.8
2015-11-14,6.2
2015-11-15,9.5
2015-11-16,10.2
2015-11-17,9.7
2015-11-18,11.2
2015-11-19,10.2
2015-11-20,10.1
2015-11-21,8.1
2015-11-22,6.6
2015-11-23,5.0
2015-11-24,4.7
2015-11-25,5.3
2015-11-26,4.5
2015-11-27,2.3
2015-11-28,1.4
2015-11-29,0.5
2015-11-30,2.4
2015-12-01,8.0
2015-12-02,6.0
2015-12-03,7.1
2015-12-04,9.7
2015-12-05,6.9
2015-12-06,5.3
2015-12-07,7.0
2015-12-08,6.2
2015-12-09,7.0
2015-12-10,9.7
2015-12-11,8.0
2015-12-12,8.5
2015-12-13,7.1
2015-12-14,7.5
2015-12-15,3.3
2015-12-16,1.8
2015-12-17,2.6
2015-12-18,5.3
2015-12-19,5.8
2015-12-20,5.8
2015-12-21,7.2
2015-12-22,5.3
2015-12-23,1.6
2015-12-24,3.1
2015-12-25,5.3
2015-12-26,7.7
2015-12-27,4.2
2015-12-28,5.5
2015-12-29,9.0
2015-12-30,11.2
2015-12-31,8.0
2016-01-01,7.6
2016-01-02,3.7
2016-01-03,7.5
2016-01-04,8.1
2016-01-05,8.4
2016-01-06,7.1
2016-01-07,7.6
2016-01-08,7.6
2016-01-09,5.6
2016-01-10,7.0
2016-01-11,10.5
2016-01-12,7.3
2016-01-13,7.8
2016-01-14,5.8
2016-01-15,3.8
2016-01-16,5.8
2016-01-17,6.7
2016-01-18,6.6
2016-01-19,6.6
2016-01-20,9.0
2016-01-21,8.1
2016-01-22,5.1
2016-01-23,8.6
2016-01-24,7.0
2016-01-25,5.5
2016-01-26,7.4
2016-01-27,6.2
2016-01-28,4.2
2016-01-29,6.3
2016-01-30,7.0
2016-01-31,4.0
2016-02-01,8.0
2016-02-02,8.8
2016-02-03,8.8
2016-02-04,6.1
2016-02-05,8.6
2016-02-06,8.9
2016-02-07,7.8
2016-02-08,5.0
2016-02-09,7.0
2016-02-10,13.3
2016-02-11,7.9
2016-02-12,7.5
2016-02-13,8.3
2016-02-14,7.2
2016-02-15,6.5
2016-02-16,8.9
2016-02-17,7.4
2016-02-18,9.9
2016-02-19,9.3
2016-02-20,10.6
2016-02-21,8.6
2016-02-22,7.2
2016-02-23,12.6
2016-02-24,7.8
2016-02-25,6.3
2016-02-26,9.2
2016-02-27,5.8
2016-02-28,9.0
2016-02-29,5.0
2016-03-01,11.9
2016-03-02,13.4
2016-03-03,10.5
2016-03-04,6.2
2016-03-05,5.1
2016-03-06,9.5
2016-03-07,11.7
2016-03-08,9.2
2016-03-09,7.3
2016-03-10,9.7
2016-03-11,9.4
2016-03-12,10.0
2016-03-13,10.9
2016-03-14,11.0
2016-03-15,10.9
2016-03-16,8.0
2016-03-17,11.2
2016-03-18,7.5
2016-03-19,7.2
2016-03-20,13.2
2016-03-21,12.9
2016-03-22,9.4
2016-03-23,10.2
2016-03-24,9.5
2016-03-25,12.4
2016-03-26,10.2
2016-03-27,13.4
2016-03-28,11.6
2016-03-29,8.0
2016-03-30,9.0
2016-03-31,9.3
2016-04-01,13.5
2016-04-02,8.0
2016-04-03,8.1
2016-04-04,10.0
2016-04-05,8.5
2016-04-06,12.5
2016-04-07,15.0
2016-04-08,13.3
2016-04-09,11.0
2016-04-10,11.9
2016-04-11,8.3
2016-04-12,9.7
2016-04-13,11.3
2016-04-14,12.5
2016-04-15,9.4
2016-04-16,11.4
2016-04-17,13.2
2016-04-18,13.8
2016-04-19,16.0
2016-04-20,10.9
2016-04-21,11.9
2016-04-22,12.4
2016-04-23,13.2
2016-04-24,15.5
2016-04-25,21.6
2016-04-26,14.9
2016-04-27,14.4
2016-04-28,12.9
2016-04-29,13.1
2016-04-30,14.0
2016-05-01,17.9
2016-05-02,17.7
2016-05-03,16.3
2016-05-04,18.3
2016-05-05,13.7
2016-05-06,13.3
2016-05-07,10.6
2016-05-08,14.1
2016-05-09,16.0
2016-05-10,16.5
2016-05-11,14.1
2016-05-12,18.7
2016-05-13,16.2
2016-05-14,14.8
2016-05-15,12.6
2016-05-16,10.4
2016-05-17,12.2
2016-05-18,12.6
2016-05-19,12.1
2016-05-20,17.3
2016-05-21,16.4
2016-05-22,12.6
2016-05-23,12.3
2016-05-24,11.8
2016-05-25,12.0
2016-05-26,12.7
2016-05-27,16.4
2016-05-28,16.0
2016-05-29,13.3
2016-05-30,11.7
2016-05-31,10.4
2016-06-01,14.4
2016-06-02,12.7
2016-06-03,14.8
2016-06-04,13.3
2016-06-05,15.6
2016-06-06,14.5
2016-06-07,14.3
2016-06-08,15.3
2016-06-09,16.4
2016-06-10,14.8
2016-06-11,17.4
2016-06-12,18.8
2016-06-13,22.1
2016-06-14,19.0
2016-06-15,15.5
2016-06-16,15.8
2016-06-17,14.7
2016-06-18,10.7
2016-06-19,11.5
2016-06-20,15.0
2016-06-21,14.5
2016-06-22,14.5
2016-06-23,13.3
2016-06-24,14.3
2016-06-25,14.3
2016-06-26,20.5
2016-06-27,15.0
2016-06-28,17.1
2016-06-29,16.9
2016-06-30,16.9
2016-07-01,13.6
2016-07-02,16.4
2016-07-03,16.1
2016-07-04,12.0
2016-07-05,12.2
2016-07-06,14.8
2016-07-07,14.8
2016-07-08,14.4
2016-07-09,12.9
2016-07-10,13.4
2016-07-11,15.9
2016-07-12,16.1
2016-07-13,17.6
2016-07-14,15.6
2016-07-15,15.0
2016-07-16,13.0
2016-07-17,14.1
2016-07-18,17.3
2016-07-19,15.7
2016-07-20,18.6
2016-07-21,12.7
2016-07-22,14.0
2016-07-23,13.7
2016-07-24,16.3
2016-07-25,20.0
2016-07-26,17.0
2016-07-27,15.2
2016-07-28,16.5
2016-07-29,16.5
2016-07-30,17.3
2016-07-31,19.1
2016-08-01,19.3
2016-08-02,17.3
2016-08-03,19.0
2016-08-04,19.8
2016-08-05,19.3
2016-08-06,17.2
2016-08-07,14.2
2016-08-08,10.3
2016-08-09,13.0
2016-08-10,15.3
2016-08-11,15.0
2016-08-12,12.1
2016-08-13,9.2
2016-08-14,11.0
2016-08-15,15.0
2016-08-16,11.6
2016-08-17,11.6
2016-08-18,15.1
2016-08-19,15.0
2016-08-20,13.6
2016-08-21,12.5
2016-08-22,14.3
2016-08-23,16.0
2016-08-24,17.4
2016-08-25,16.9
2016-08-26,18.0
2016-08-27,20.6
2016-08-28,14.2
2016-08-29,10.9
2016-08-30,11.9
2016-08-31,13.3
2016-09-01,15.3
2016-09-02,14.7
2016-09-03,11.0
2016-09-04,12.2
2016-09-05,14.2
2016-09-06,17.0
2016-09-07,15.8
2016-09-08,15.2
2016-09-09,15.1
2016-09-10,14.7
2016-09-11,18.5
2016-09-12,16.4
2016-09-13,18.4
2016-09-14,15.1
2016-09-15,9.9
2016-09-16,10.2
2016-09-17,12.6
2016-09-18,13.2
2016-09-19,11.5
2016-09-20,13.8
2016-09-21,14.5
2016-09-22,14.7
2016-09-23,11.2
2016-09-24,12.7
2016-09-25,13.7
2016-09-26,11.5
2016-09-27,10.4
2016-09-28,8.9
2016-09-29,11.1
2016-09-30,9.5
2016-10-01,13.0
2016-10-02,13.9
2016-10-03,12.6
2016-10-04,14.3
2016-10-05,16.0
2016-10-06,13.3
2016-10-07,7.0
2016-10-08,4.9
2016-10-09,6.9
2016-10-10,13.7
2016-10-11,10.6
2016-10-12,12.3
2016-10-13,11.1
2016-10-14,10.2
2016-10-15,9.5
2016-10-16,8.9
2016-10-17,13.4
2016-10-18,9.1
2016-10-19,9.4
2016-10-20,8.7
2016-10-21,5.8
2016-10-22,4.5
2016-10-23,7.2
2016-10-24,10.0
2016-10-25,10.5
2016-10-26,10.7
2016-10-27,8.2
2016-10-28,6.1
2016-10-29,4.5
2016-10-30,6.1
2016-10-31,9.8
2016-11-01,9.7
2016-11-02,8.2
2016-11-03,8.4
2016-11-04,8.5
2016-11-05,10.4
2016-11-06,6.8
2016-11-07,6.0
2016-11-08,6.6
2016-11-09,7.8
2016-11-10,10.3
2016-11-11,7.2
2016-11-12,7.4
2016-11-13,11.4
2016-11-14,5.4
2016-11-15,4.4
2016-11-16,6.4
2016-11-17,9.3
2016-11-18,7.7
2016-11-19,8.1
2016-11-20,8.3
2016-11-21,9.1
2016-11-22,7.7
2016-11-23,10.6
2016-11-24,8.2
2016-11-25,7.9
2016-11-26,5.2
2016-11-27,5.9
2016-11-28,3.7
2016-11-29,5.6
2016-11-30,9.4
2016-12-01,7.4
2016-12-02,7.3
2016-12-03,7.7
2016-12-04,7.7
2016-12-05,9.3
2016-12-06,4.4
2016-12-07,5.7
2016-12-08,10.2
2016-12-09,10.2
2016-12-10,9.3
2016-12-11,5.4
2016-12-12,5.0
2016-12-13,7.6
2016-12-14,9.6
2016-12-15,10.4
2016-12-16,11.2
2016-12-17,9.1
2016-12-18,11.2
2016-12-19,6.8
2016-12-20,8.3
2016-12-21,9.7
2016-12-22,9.6
2016-12-23,9.8
2016-12-24,10.8
2016-12-25,9.2
2016-12-26,6.5
2016-12-27,8.1
2016-12-28,7.3
2016-12-29,7.9
2016-12-30,6.0
2016-12-31,5.0
2017-01-01,6.8
2017-01-02,9.8
2017-01-03,5.7
2017-01-04,8.6
2017-01-05,10.6
2017-01-06,7.8
2017-01-07,7.7
2017-01-08,8.6
2017-01-09,6.5
2017-01-10,6.9
2017-01-11,6.4
2017-01-12,8.5
2017-01-13,7.8
2017-01-14,9.3
2017-01-15,8.4
2017-01-16,7.8
2017-01-17,7.4
2017-01-18,7.7
2017-01-19,8.9
2017-01-20,9.7
2017-01-21,9.9
2017-01-22,6.1
2017-01-23,6.6
2017-01-24,7.6
2017-01-25,7.4
2017-01-26,8.0
2017-01-27,2.1
2017-01-28,5.9
2017-01-29,11.6
2017-01-30,8.6
2017-01-31,7.9
2017-02-01,6.0
2017-02-02,9.5
2017-02-03,8.6
2017-02-04,7.6
2017-02-05,10.4
2017-02-06,10.3
2017-02-07,7.5
2017-02-08,3.0
2017-02-09,5.3
2017-02-10,10.5
2017-02-11,14.6
2017-02-12,12.6
2017-02-13,9.8
2017-02-14,7.2
2017-02-15,10.1
2017-02-16,10.4
2017-02-17,3.7
2017-02-18,7.3
2017-02-19,11.6
2017-02-20,16.3
2017-02-21,9.6
2017-02-22,6.8
2017-02-23,5.2
2017-02-24,10.6
2017-02-25,16.3
2017-02-26,9.8
2017-02-27,4.6
2017-02-28,11.1
2017-03-01,8.7
2017-03-02,10.0
2017-03-03,11.3
2017-03-04,10.5
2017-03-05,9.9
2017-03-06,11.0
2017-03-07,14.0
2017-03-08,9.2
2017-03-09,9.8
2017-03-10,6.0
2017-03-11,9.8
2017-03-12,9.2
2017-03-13,11.8
2017-03-14,10.3
2017-03-15,7.5
2017-03-16,7.7
2017-03-17,15.8
2017-03-18,14.6
2017-03-19,10.5
2017-03-20,11.3
2017-03-21,10.9
2017-03-22,6.4
2017-03-23,10.9
2017-03-24,9.0
2017-03-25,10.9
2017-03-26,12.4
2017-03-27,11.6
2017-03-28,13.3
2017-03-29,14.4
2017-03-30,18.4
2017-03-31,13.6
2017-04-01,14.9
2017-04-02,14.8
2017-04-03,15.4
2017-04-04,11.8
2017-04-05,13.0
2017-04-06,11.1
2017-04-07,12.5
2017-04-08,18.3
2017-04-09,19.2
2017-04-10,15.4
2017-04-11,13.1
2017-04-12,11.5
2017-04-13,8.6
2017-04-14,12.6
2017-04-15,13.8
2017-04-16,14.6
2017-04-17,13.2
2017-04-18,12.3
2017-04-19,8.8
2017-04-20,10.7
2017-04-21,9.9
2017-04-22,8.3
2017-04-23,15.0
2017-04-24,12.2
2017-04-25,10.5
2017-04-26,11.1
2017-04-27,13.0
2017-04-28,12.9
2017-04-29,8.8
2017-04-30,14.7
2017-05-01,14.7
2017-05-02,12.7
2017-05-03,13.3
2017-05-04,13.2
2017-05-05,16.2
2017-05-06,17.3
2017-05-07,20.5
2017-05-08,20.2
2017-05-09,19.4
2017-05-10,15.5
2017-05-11,14.1
2017-05-12,11.0
2017-05-13,11.1
2017-05-14,14.0
2017-05-15,11.4
2017-05-16,12.5
2017-05-17,13.4
2017-05-18,13.6
2017-05-19,13.9
2017-05-20,17.2
2017-05-21,14.7
2017-05-22,15.4
2017-05-23,13.1
2017-05-24,13.2
2017-05-25,13.9
2017-05-26,10.0
2017-05-27,12.9
2017-05-28,14.6
2017-05-29,14.0
2017-05-30,13.6
2017-05-31,13.5
2017-06-01,15.7
2017-06-02,13.0
